"In which chronological order were the following buildings constructed?
a. Basilica of Sant’Ambrogio, Milan
b. Villa Malcontenta by Palladio
c. Church of Santa Maria delle Grazie in Brera, Milan
d. Galleria Vittorio Emanuele II, Milan
e. Gropius’ Bauhaus, Dessau";"A) a; b; c; d; e";"B) a; c; b; d; e";"C) c; a; b; d; e";"D) e; c; b; d; a";"E) c; a; d; b; e";б
Who built the first static generator of electric energy?;A) Luigi Galvani;B) Michael Faraday;C) André Marie Ampère;D) Alessandro Volta;E) Charles Augustin de Coulomb;г
The Maori people are native to which of the following nations?;A) Sri Lanka;B) New Zealand;C) Jamaica;D) Madagascar;E) Cuba;б
In the battle of Alesia, who clashed?;A) Julius Caesar and Pompey;B) Julius Caesar and Vercingetorix;C) Octavian and Antony;D) Themistocles and Alcibiades;E) Octavian and Cleopatra;б
The Basilica of San Vitale in Ravenna has what type of floor plan?;A) Central elliptical;B) Latin cross;C) Octagonal;D) Longitudinal;E) Hexagonal;в
The operas Don Giovanni and The Magic Flute were both composed by:;A) Puccini;B) Verdi;C) Wagner;D) Donizetti;E) Mozart;д
Which of the following countries does NOT border Italy?;A) Austria;B) Slovenia;C) Croatia;D) Switzerland;E) France;в
Which of the following cities is NOT located in the northern hemisphere?;A) Mexico City;B) Lima;C) Santo Domingo;D) Port-au-Prince;E) Havana;б
In architecture, a caryatid is:;A) A female-shaped supporting statue;B) A degraded structure;C) A temple door;D) A stone corrosion formation;E) A roof element of temples;а
The primary colors are:;A) White, red, and black;B) Red, yellow, and blue;C) Red, blue, and white;D) Black and white;E) Cyan, green, and magenta;б
Picasso’s Guernica has become a symbol of:;A) The sensuality of the female nude body;B) The devouring and wicked woman;C) Protest against the horrors of war;D) The struggle for freedom of different social classes;E) The anxiety of the modern man;в
Who is the author of the artwork shown in the figure? Wanderer above the sea of fog, romanticism;A) William Blake;B) William Turner;C) John Constable;D) Caspar David Friedrich;E) John Milton;г
The phrase “The sun never sets on my empire” would have been said by:;A) The Great Khan to Marco Polo;B) Emperor Charles V of Habsburg;C) King Louis XIV of France, the “Sun King”;D) Stadtholder Karl Gustav Aakensson of Finland;E) Alexander Nevsky after defeating the Teutons;б
During the Crimean War, which Piedmontese Prime Minister sent the bersaglieri to fight in the region?;"A) Crispi; Savoia Cavalleria";"B) Cavour; the Folgore paratroopers";"C) D’Azeglio; San Marco battalion";"D) Crispi; Julia Alpine troops";"E) Cavour; the bersaglieri";д
In 1889, what important reform did the Crispi government implement?;A) School reform;B) Armed Forces reform;C) Introduction of the Zanardelli Penal Code;D) Administrative reform;E) Support for Garibaldi’s expedition in Sicily;в
Indicate the author and title of the work shown in the image: naked woman;A) Jean-Auguste-Dominique Ingres, La Grande Odalisque;B) Jacques-Louis David, Madame Récamier;C) Francisco Goya, La maja desnuda;D) Titian, Venere di Urbino;E) Édouard Manet, Olympia;в
Who is the author of the work shown in the image? The kiss;A) Francisco Goya;B) Johann Heinrich Füssli;C) Francesco Hayez;D) Jean-Antoine Watteau;E) Jean-Auguste-Dominique Ingres;в
Identify the answer that presents the correct chronological order of Pablo Picasso’s artistic periods:;"A) African period; rose period; analytic cubism";"B) Rose period; blue period; African period; analytic cubism; synthetic cubism";"C) Blue period; rose period; African period; analytic cubism; synthetic cubism";"D) Synthetic cubism; analytic cubism";"E) African period; blue period; rose period; analytic cubism; synthetic cubism";в
In architecture, what is meant by medaglione?;A) A decorative motif;B) A support surface;C) A spire;D) A cornice;E) A recess in a wall;а
In which year did Alaric and the Visigoths sack Rome?;A) 1084 A.D.;B) 800 A.D.;C) 410 A.D.;D) 476 B.C.;E) 476 A.D.;в
Who painted the work First Abstract Watercolor in 1910?;A) Piet Mondrian;B) Vasilij Kandinskij;C) Kazimir Malevich;D) Paul Klee;E) Pablo Picasso;б
The Byzantine depiction of Christ Pantocrator corresponds to the image of:;A) Jesus on the cross;B) Baby Jesus;C) Jesus ascending to heaven;D) Blessing Jesus;E) Jesus adored by the Magi;г
Antonio Canova was the greatest interpreter of which style?;A) Rococo;B) Mannerist;C) Neoclassical;D) Romantic;E) Art Nouveau;в
In which year did the Japanese attack on Pearl Harbor take place?;A) 1940;B) 1941;C) 1939;D) 1944;E) 1938;б
"In Art Nouveau (Liberty), the line is the generator of the object and a dynamic element, born from the movement of a point in space; it appears in different forms depending on the European country. Match each type of line with its country of origin:
1)	Flowing line
2)	Perpendicular line
3)	Geometric and modular line
4)	Magmatic line
a. Great Britain
b. Austria
c. France and Belgium
d. Spain";"A) 1–b; 2–a; 3–d; 4–c";"B) 1–c; 2–a; 3–b; 4–d";"C) 1–c; 2–d; 3–a; 4–b";"D) 1–a; 2–c; 3–d; 4–b";"E) 1–c; 2–a; 3–b; 4–d";д
Who are the founders of the metaphysical art school?;A) Giorgio Morandi and Giorgio De Chirico;B) Carlo Carrà and Giorgio Morandi;C) Giorgio De Chirico and Carlo Carrà;D) Umberto Boccioni and Carlo Carrà;E) Umberto Boccioni and Giacomo Balla;в
Eclecticism is an aspect of 19th-century European architectural culture, based on:;A) the recovery and reworking of the main characteristics of past artistic forms, based on a careful analysis of ancient monuments, often reinterpreted in a superficial and eclectic way;B) the recovery of the medieval model as a period in which art could perfectly express popular sentiment, when manual labor was considered noble;C) the relationship between structure and cladding, with cladding considered the “skin” expressing the building;D) rethinking housing as a rational “machine for living”, dimensioned to human scale;E) the proposal for organic architecture, which develops as a living form integrated into nature;а
In 1829, Greece was liberated from:;A) the French;B) the British;C) the Italians;D) the Turks;E) the Egyptians;г
Which French artist depicted, through many paintings and drawings, the everyday life of cabarets and Parisian cafés of the late 19th century?;A) Henri de Toulouse-Lautrec;B) Edouard Manet;C) Edgar Degas;D) Gustave Courbet;E) Georges Seurat;а
To which artistic movement does the depicted painting belong, and who is its author?  The song of love;A) Metaphysical – Magritte;B) Dadaism – Man Ray;C) Surrealism – De Chirico;D) Metaphysical – De Chirico;E) Surrealism – Magritte;г
At the time of Italy’s entry into NATO, the national government was led by:;A) Republican party;B) Radical party;C) Socialist party;D) Christian Democrats;E) Liberal party;г
Which alternative lists all the popes who were in office in 1978?;A) Paul VI, John Paul I, and John Paul II;B) Paul VI and John Paul I;C) John Paul I and John Paul II;D) John Paul II;E) Paul VI;а
All the following historical events happened in 1948, except one. Identify it:;A) The launch of the Marshall Plan;B) Founding of the People’s Republic of China;C) Founding of the State of Israel;D) Entry into force of the Italian Constitution;E) Tito's break from the USSR;б
"What is the correct chronological order for the following sculptural works?
The Thinker (Rodin)
Funerary Monument to Maria Christina of Austria (Canova)
Spatial Concept. Nature (Lucio Fontana)
Riace Bronzes
Rondanini Pietà (Michelangelo)";"A) 4; 5; 2; 1; 3";"B) 2; 5; 3; 1; 4";"C) 3; 2; 5; 1; 4";"D) 2; 4; 5; 1; 3";"E) 1; 2; 3; 4; 5";а
The church shown in the image belongs to which architectural style? Sant Apollinare;A) Early Christian;B) Ravenna style;C) Gothic;D) Renaissance;E) Roman;б
"Which contemporary architects are responsible for the following skyscraper projects?
Swiss Re Tower, London
Torre Agbar, Barcelona
Intesa Sanpaolo Skyscraper, Turin
Freedom Tower, Manhattan
New headquarters of Lombardy Region, Milan
a. Jean Nouvel
b. Daniel Libeskind
c. Pei Cobb Freed & Partners
d. Norman Foster
e. Renzo Piano
Options:";"A) 1–b; 2–a; 3–c; 4–d; 5–e";"B) 1–c; 2–e; 3–a; 4–d; 5–b";"C) 1–e; 2–d; 3–c; 4–a; 5–b";"D) 1–d; 2–e; 3–a; 4–b; 5–c";"E) 1–d; 2–e; 3–a; 4–c; 5–b";г
Indicate, among the proposed alternatives, the author of the following artwork: Liberty Leading the People, 1830.;A) Claude Monet;B) Edouard Manet;C) Gustave Courbet;D) Eugène Delacroix;E) Théodore Géricault;г
Who was the Roman emperor at the time of the Battle of Teutoburg?;A) Trajan;B) Hadrian;C) Nero;D) Augustus;E) Caligula;г
Which of the following figures did not belong to the Diadochi or their dynasties?;A) Antiochus III;B) Hannibal;C) Attalus of Pergamon;D) Seleucus;E) Ptolemy of Egypt;б
Woman and Bird, represented here in the photo, is a sculpture by:;A) Joan Miró;B) Salvador Dalí;C) Antoni Gaudí;D) Umberto Boccioni;E) Marcel Duchamp;а
Which of the following artistic movements emerged before the Second World War?;A) Body art;B) Arte povera;C) Abstract art;D) Pop art;E) Spatialism;в
Which of the following artistic movements emerged before the Second World War?;A) Optical art;B) Dadaism;C) Action painting;D) Minimalism;E) Art Informel;б
Which 20th-century artist reprised the setting of Jacques-Louis David’s painting Madame Récamier, but instead used not the woman but the coffin as subject, in order to highlight the transience of beauty and life?;A) Giorgio Morandi;B) Magritte;C) Marc Chagall;D) Picasso;E) Piet Mondrian;б
The dates 1452–1519 refer to the birth and death of which of the following artists?;A) Antonio Canova;B) Giotto;C) Filippo Brunelleschi;D) Leonardo Da Vinci;E) Caravaggio;г
Which of the following was an air–naval battle of the Second World War?;A) Midway;B) Mindanao;C) Messina;D) Mainz;E) Marrakesh;а
Recent studies from the University of Pavia seem to confirm Herodotus’s claim that the Etruscans originated from:;A) Asia Minor;B) The Pontus;C) China;D) India;E) Lebanon;а
The fresco in the image belongs to which cycle of frescoes: kupol;A) Camera degli Sposi, Andrea Mantegna;B) Trinity, Masaccio;C) Diptych of the Dukes of Urbino, Piero della Francesca;D) Primavera, Sandro Botticelli;E) Ceiling of the Sistine Chapel, Michelangelo;а
Which of the following principles is typical of Dadaist art?;A) The exaltation of dynamism, speed, and trust in technological progress;B) Disillusionment, cynicism, and descriptive clarity devoid of emotional component;C) Attention to objects, myths, and the languages of consumer society, with use of non-traditional means such as collage, photography, cinema, and video;D) Casualness, irony, and the use of found materials and objects like bicycles, urinals, etc.;E) Transcending physical appearance to capture a hidden reality;г
Which of the seven kings of Rome, according to tradition, was born of a slave?;A) Romulus;B) Tarquinius Superbus;C) Ancus Marcius;D) Tarquinius Priscus;E) Servius Tullius;д
"Which contemporary architects are responsible for the following museum projects?
Musée d'Orsay, Paris
Guggenheim Museum, Bilbao
Tate Modern, London
Jewish Museum, Berlin
MART, Rovereto
a. Frank O. Gehry
b. Daniel Libeskind
c. Gae Aulenti
d. Mario Botta
e. Herzog & de Meuron";"A) 3 = e; 2 = a; 4 = b; 5 = d; 1 = c";"B) 5 = d; 2 = a; 4 = b; 3 = e; 1 = c";"C) 4 = e; 1 = c; 2 = a; 3 = b; 5 = d";"D) 2 = c; 1 = a; 3 = d; 4 = b; 5 = e";"E) 1 = e; 2 = a; 4 = b; 3 = c; 5 = d";б
The suffragettes who founded a movement in England were:;A) Women who fought for moral values;B) Women who cared for soldiers in war;C) Charitable women;D) Women who demanded the right to vote;E) Nurses;г
Which of the following political figures did not participate in drafting the Declaration of Independence of the United States of America (1776)?;A) George Washington;B) Robert Livingston;C) Roger Sherman;D) John Adams;E) Thomas Jefferson;а
Which of the following residences is not the work of Andrea Palladio?;A) La Farnesina;B) La Badoera;C) La Pojana;D) La Malcontenta;E) La Rotonda;а
"Arrange the following battles in chronological order:
a. Battle of Cannae
b. Battle of Philippi
c. Battle of Pharsalus
d. Battle of Actium
e. Battle of Zama";"A) a; e; c; b; d";"B) a; c; b; d; e";"C) d; c; b; a; e";"D) c; b; e; a; d";"E) d; b; c; e; a";а
Which of the following states does not border Iraq?;A) Turkey;B) Iran;C) Kuwait;D) Israel;E) Jordan;г
Which of the following primates is the largest in Central Africa?;A) Orangutan;B) Chimpanzee;C) Gorilla;D) Gibbon;E) Baboon;в
Who exercises control over the European Commission?;A) The European Council;B) The European Parliament;C) The European Court;D) Each member state;E) No body;б
What is the correct chronological order of the following artists?;"A) Mantegna; Delacroix; Miró; Renoir";"B) Mantegna; Delacroix; Renoir; Miró";"C) Renoir; Delacroix; Mantegna; Miró";"D) Delacroix; Miró; Mantegna; Renoir";"E) Mantegna; Renoir; Delacroix; Miró";б
Which pair of nations joined the European Union in 2007?;A) Bulgaria and Romania;B) Slovakia and Czech Republic;C) Turkey and Albania;D) Montenegro and Malta;E) Luxembourg and Slovenia;а
What is the theme addressed in the encyclical Laudato si’ written by Pope Francis?;A) Faith;B) Faith and reason;C) Work and man;D) Social issues;E) Ecology;д
